,sweep,permcount,dH,pdeconfined,pconfined,action,wilson,acceptance,nmat,ndec,ntime,ntau,udtau,adtau,temperature,pdec,pdec_var,pcon,pcoeff,utau,atau,mdtu,freq
0,10.0,0.0,-0.53309466567589,0.40769563324257,0.005141688001116349,35.9689044446177,0.01439937412084504,0.4,64,39,24,800,0.00125,0.00125,0.29,0.41025641,0.005,0.005,20000000.0,1.0,1.0,10.0,
1,20.0,0.0,0.473872710368596,0.412850955574724,0.004804742942279061,35.8038656085152,0.01271106988198533,0.65,64,39,24,800,0.00125,0.00125,0.29,0.41025641,0.005,0.005,20000000.0,1.0,1.0,20.0,10.0
2,30.0,4.0,1.17803170275874,0.408327777633238,0.005174271639134538,35.9147037289777,0.0155379177136945,0.633333333333333,64,39,24,800,0.00125,0.00125,0.29,0.41025641,0.005,0.005,20000000.0,1.0,1.0,30.0,10.0
3,40.0,5.0,0.382245338638313,0.41387989211597,0.0046299428745973,36.0533124131383,0.01745522532396594,0.725,64,39,24,800,0.00125,0.00125,0.29,0.41025641,0.005,0.005,20000000.0,1.0,1.0,40.0,10.0
4,50.0,6.0,0.326642789121252,0.408601022615198,0.003752223262797573,36.0112436770675,0.02147183857062128,0.68,64,39,24,800,0.00125,0.00125,0.29,0.41025641,0.005,0.005,20000000.0,1.0,1.0,50.0,10.0
5,60.0,7.0,0.06846274237614125,0.406173824638301,0.003396821442149713,35.9610461566093,0.01400422488549224,0.683333333333333,64,39,24,800,0.00125,0.00125,0.29,0.41025641,0.005,0.005,20000000.0,1.0,1.0,60.0,10.0
6,70.0,8.0,-0.851108027389273,0.408986570431488,0.001219692102999724,36.0340114279463,0.024730924139526,0.657142857142857,64,39,24,800,0.00125,0.00125,0.29,0.41025641,0.005,0.005,20000000.0,1.0,1.0,70.0,10.0
7,80.0,8.0,0.771353656833526,0.408244932400297,0.003553100505860823,35.9005064582774,0.02368455608891373,0.6625,64,39,24,800,0.00125,0.00125,0.29,0.41025641,0.005,0.005,20000000.0,1.0,1.0,80.0,10.0
8,90.0,11.0,0.944905701093376,0.409248708419918,0.00394217039306493,35.8520073433303,0.02420926936908157,0.666666666666667,64,39,24,800,0.00125,0.00125,0.29,0.41025641,0.005,0.005,20000000.0,1.0,1.0,90.0,10.0
9,100.0,17.0,0.03583527513546869,0.411413892713772,0.001449021772286714,35.8679842157708,0.02186411606010836,0.68,64,39,24,800,0.00125,0.00125,0.29,0.41025641,0.005,0.005,20000000.0,1.0,1.0,100.0,10.0
10,10.0,0.0,-0.02715868107043207,0.409849611608174,0.005088052697131037,35.6673625892329,0.01452100407650328,0.8,64,39,24,800,0.00125,0.00125,0.29,0.41025641,0.005,0.005,20000000.0,1.0,1.0,10.0,
11,20.0,0.0,4.30141330324113,0.409439841583825,0.005317814427513466,35.9181674659938,0.01069271254625008,0.7,64,39,24,800,0.00125,0.00125,0.29,0.41025641,0.005,0.005,20000000.0,1.0,1.0,20.0,10.0
12,30.0,3.0,0.708209562348202,0.414187091816398,0.004762595183240923,35.8316228573226,0.01023769827485835,0.666666666666667,64,39,24,800,0.00125,0.00125,0.29,0.41025641,0.005,0.005,20000000.0,1.0,1.0,30.0,10.0
13,40.0,4.0,1.23798349371646,0.411554567201888,0.003755473039966569,35.9223689184221,0.01427470072781769,0.65,64,39,24,800,0.00125,0.00125,0.29,0.41025641,0.005,0.005,20000000.0,1.0,1.0,40.0,10.0
14,50.0,9.0,0.07960577972698957,0.407666489110481,0.002616619362233184,35.961513955535,0.01700546059382881,0.68,64,39,24,800,0.00125,0.00125,0.29,0.41025641,0.005,0.005,20000000.0,1.0,1.0,50.0,10.0
